*Customers / Projects,*Customers / Projects,GIA_BUAG,,,,,,,,,,GIA_BUAG,,,N
*Customers / Projects,*Customers / Projects,GIA_BUAG,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,GIA_CONCORDIA,,,,,,,,,,GIA_CONCORDIA,,,N
*Customers / Projects,*Customers / Projects,GIA_CONCORDIA,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,GIA_CRYPTO,,,,,,,,,,GIA_CRYPTO,,,N
*Customers / Projects,*Customers / Projects,GIA_CRYPTO,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,GIA_GIA,,,,,,,,,,GIA_GIA,,,N
*Customers / Projects,*Customers / Projects,GIA_GIA,Projektmanagement,,,,,,,,,Projektmanagement,,,N
*Customers / Projects,*Customers / Projects,GIA_GIA,Support,,,,,,,,,Support,,,N
*Customers / Projects,*Customers / Projects,GIA_GIS,,,,,,,,,,GIA_GIS,,,N
*Customers / Projects,*Customers / Projects,GIA_GIS,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,GIA_INTEGRA,,,,,,,,,,GIA_INTEGRA,,,N
*Customers / Projects,*Customers / Projects,GIA_INTEGRA,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,GIA_LINDE,,,,,,,,,,GIA_LINDE,,,N
*Customers / Projects,*Customers / Projects,GIA_LINDE,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,GIA_MERKURDRUCK,,,,,,,,,,GIA_MERKURDRUCK,,,N
*Customers / Projects,*Customers / Projects,GIA_MERKURDRUCK,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,GIA_MM,,,,,,,,,,GIA_MM,,,N
*Customers / Projects,*Customers / Projects,GIA_MM,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,GIA_MM,Support CH,,,,,,,,,Support CH,,,N
*Customers / Projects,*Customers / Projects,GIA_MM,Support DE,,,,,,,,,Support DE,,,N
*Customers / Projects,*Customers / Projects,GIA_RIETER,,,,,,,,,,GIA_RIETER,,,N
*Customers / Projects,*Customers / Projects,GIA_RIETER,FIORI Workshop,,,,,,,,,FIORI Workshop,,,N
*Customers / Projects,*Customers / Projects,GIA_ROHRBOGEN,,,,,,,,,,GIA_ROHRBOGEN,,,N
*Customers / Projects,*Customers / Projects,GIA_ROHRBOGEN,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,GIA_SAUBER,,,,,,,,,,GIA_SAUBER,,,N
*Customers / Projects,*Customers / Projects,GIA_SAUBER,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,GIA_SCHNEEBERGER,,,,,,,,,,GIA_SCHNEEBERGER,,,N
*Customers / Projects,*Customers / Projects,GIA_SCHNEEBERGER,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,GIA_SECURITON,,,,,,,,,,GIA_SECURITON,,,N
*Customers / Projects,*Customers / Projects,GIA_SECURITON,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,GIA_SKAN,,,,,,,,,,GIA_SKAN,,,N
*Customers / Projects,*Customers / Projects,GIA_SKAN,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,GIA_SOH,,,,,,,,,,GIA_SOH,,,N
*Customers / Projects,*Customers / Projects,GIA_SOH,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,GIA_SOH,ESS/MSS Support,,,,,,,,,ESS/MSS Support,,,N
*Customers / Projects,*Customers / Projects,GIA_ZAUGG,,,,,,,,,,GIA_ZAUGG,,,N
*Customers / Projects,*Customers / Projects,GIA_ZAUGG,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,GRUENENFELDER,,,,,,,,,,GRUENENFELDER,,,N
*Customers / Projects,*Customers / Projects,GRUENENFELDER,Programmierungen SAP HCM CH,,,,,,,,,Programmierungen SAP HCM CH,,,N
*Customers / Projects,*Customers / Projects,GRUENENFELDER,Support SAP Payroll CH,,,,,,,,,Support SAP Payroll CH,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE,,,,,,,,,,HCM_ADVICE,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE,Business Development,,,,,,,,,Business Development,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE,Office Munich Setup,,,,,,,,,Office Munich Setup,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE,Other,,,,,,,,,Other,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE,Own Training,,,,,,,,,Own Training,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE,P: CN-Administration,,,,,,,,,P: CN-Administration,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE,P: Concur-Implementation,,,,,,,,,P: Concur-Implementation,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE,P: Controlling & Finance Managem,,,,,,,,,P: Controlling & Finance Management,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE,P: defined Recruiting Project,,,,,,,,,P: defined Recruiting Project,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE,P: Defined Teaching projects,,,,,,,,,P: Defined Teaching projects,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE,P: Development Time-Recording,,,,,,,,,P: Development Time-Recording,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE,P: DSGVO Massnahmen  ,,,,,,,,,P: DSGVO Massnahmen  ,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE,P: Exchange Skype etc.,,,,,,,,,P: Exchange Skype etc.,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE,P: Fundamental Demo System Setup,,,,,,,,,P: Fundamental Demo System Setup/Support,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE,P: HCM Homepage,,,,,,,,,P: HCM Homepage,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE,P: Learning RDS,,,,,,,,,P: Learning RDS,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE,P: Legal Change News Letter Proj,,,,,,,,,P: Legal Change News Letter Project,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE,P: Office-Technics,,,,,,,,,P: Office-Technics,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE,P: Project Management @ ADVICE,,,,,,,,,P: Project Management @ ADVICE,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE,P: SF App Simplerix,,,,,,,,,P: SF App Simplerix,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE,P: SF-Implementation,,,,,,,,,P: SF-Implementation,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE,P: Social Media Influencer*in,,,,,,,,,P: Social Media Influencer*in,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE,PRESALES,,,,,,,,,PRESALES,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE,SALES,,,,,,,,,SALES,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE_AG,,,,,,,,,,HCM_ADVICE_AG,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE_AG,Dummy,,,,,,,,,Dummy,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE_DEV,,,,,,,,,,HCM_ADVICE_DEV,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE_DEV,0010 DevTeam Build-Up,,,,,,,,,0010 DevTeam Build-Up,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE_DEV,ONBOARDING Release 1.0,,,,,,,,,ONBOARDING Release 1.0,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE_DEV,QUICKAPPLY Release 1.0,,,,,,,,,QUICKAPPLY Release 1.0,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE_DEV,SIMPLERIX Maintenance,,,,,,,,,SIMPLERIX Maintenance,,,N
*Customers / Projects,*Customers / Projects,HCM_ADVICE_DEV,SIMPLERIX Release 2.0,,,,,,,,,SIMPLERIX Release 2.0,,,N
*Customers / Projects,*Customers / Projects,HES-SO,,,,,,,,,,HES-SO,,,N
*Customers / Projects,*Customers / Projects,HES-SO,SAP HR Support,,,,,,,,,SAP HR Support,,,N
*Customers / Projects,*Customers / Projects,HES-SO,SwissDec-Schnittstelle,,,,,,,,,SwissDec-Schnittstelle,,,N
*Customers / Projects,*Customers / Projects,HES-SO,Travel Management,,,,,,,,,Travel Management,,,N
*Customers / Projects,*Customers / Projects,HES-SO,Wiederherstellung alter Systemko,,,,,,,,,Wiederherstellung alter Systemkostenabrechnungen,,,N
*Customers / Projects,*Customers / Projects,HIRSCHMANN,,,,,,,,,,HIRSCHMANN,,,N
*Customers / Projects,*Customers / Projects,HIRSCHMANN,4900036306 Support HCM 2022/04,,,,,,,,,4900036306 Support HCM 2022/04,,,N
*Customers / Projects,*Customers / Projects,HOVAL,,,,,,,,,,HOVAL,,,N
*Customers / Projects,*Customers / Projects,HOVAL,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,HOVAL,Rollout-Fiori-HoCH,,,,,,,,,Rollout-Fiori-HoCH,,,N
*Customers / Projects,*Customers / Projects,HOVAL,SuccessFactors Support,,,,,,,,,SuccessFactors Support,,,N
*Customers / Projects,*Customers / Projects,HOVAL,Support-HoCH,,,,,,,,,Support-HoCH,,,N
*Customers / Projects,*Customers / Projects,HOVAL,Support-HoLI,,,,,,,,,Support-HoLI,,,N
*Customers / Projects,*Customers / Projects,HOVAL,Support-HoSE,,,,,,,,,Support-HoSE,,,N
*Customers / Projects,*Customers / Projects,HOVAL,Support-HoSro,,,,,,,,,Support-HoSro,,,N
*Customers / Projects,*Customers / Projects,HOVAL,Support-HoUK,,,,,,,,,Support-HoUK,,,N
*Customers / Projects,*Customers / Projects,HOVAL,Support-IT,,,,,,,,,Support-IT,,,N
*Customers / Projects,*Customers / Projects,ICON_S.OLIVER,,,,,,,,,,ICON_S.OLIVER,,,N
*Customers / Projects,*Customers / Projects,ICON_S.OLIVER,SAP HCM PY Implementierung,,,,,,,,,SAP HCM PY Implementierung,,,N
*Customers / Projects,*Customers / Projects,ICON_S.OLIVER,Support AT,,,,,,,,,Support AT,,,N
*Customers / Projects,*Customers / Projects,INEOR,,,,,,,,,,INEOR,,,N
*Customers / Projects,*Customers / Projects,INEOR,SAP SF Consulting,,,,,,,,,SAP SF Consulting,,,N
*Customers / Projects,*Customers / Projects,INEOR,SF Provisioning Setup,,,,,,,,,SF Provisioning Setup,,,N
*Customers / Projects,*Customers / Projects,KISTLER,,,,,,,,,,KISTLER,,,N
*Customers / Projects,*Customers / Projects,KISTLER,Project Digital AFHNS,,,,,,,,,Project Digital AFHNS,,,N
*Customers / Projects,*Customers / Projects,KISTLER,SuccessFactors Support,,,,,,,,,SuccessFactors Support,,,N
*Customers / Projects,*Customers / Projects,KISTLER,Support Traveltime,,,,,,,,,Support Traveltime,,,N
*Customers / Projects,*Customers / Projects,KOMMUNALKREDIT,,,,,,,,,,KOMMUNALKREDIT,,,N
*Customers / Projects,*Customers / Projects,KOMMUNALKREDIT,Foundation & Integration,,,,,,,,,Foundation & Integration,,,N
*Customers / Projects,*Customers / Projects,KOMMUNALKREDIT,Gutschrift,,,,,,,,,Gutschrift,,,N
*Customers / Projects,*Customers / Projects,KOMMUNALKREDIT,Performance & Goals,,,,,,,,,Performance & Goals,,,N
*Customers / Projects,*Customers / Projects,KOMMUNALKREDIT,Projektmanagement,,,,,,,,,Projektmanagement,,,N
*Customers / Projects,*Customers / Projects,KOMMUNALKREDIT,Recruiting,,,,,,,,,Recruiting,,,N
*Customers / Projects,*Customers / Projects,KOMMUNALKREDIT,Support P&G,,,,,,,,,Support P&G,,,N
*Customers / Projects,*Customers / Projects,KTM,,,,,,,,,,KTM,,,N
*Customers / Projects,*Customers / Projects,LEITNER,,,,,,,,,,LEITNER,,,N
*Customers / Projects,*Customers / Projects,LEITNER,Support,,,,,,,,,Support,,,N
*Customers / Projects,*Customers / Projects,LEITNERLEITNER,,,,,,,,,,LEITNERLEITNER,,,N
*Customers / Projects,*Customers / Projects,LEITNERLEITNER,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,LENZE_AUSTRIA,,,,,,,,,,LENZE_AUSTRIA,,,N
*Customers / Projects,*Customers / Projects,LENZE_AUSTRIA,Zeitwirtschaft Implementierung,,,,,,,,,Zeitwirtschaft Implementierung,,,N
*Customers / Projects,*Customers / Projects,LOEB_AG,,,,,,,,,,LOEB_AG,,,N
*Customers / Projects,*Customers / Projects,LOEB_AG,Einführung ELM 4.0,,,,,,,,,Einführung ELM 4.0,,,N
*Customers / Projects,*Customers / Projects,LOEB_AG,SAP HCM Support,,,,,,,,,SAP HCM Support,,,N
*Customers / Projects,*Customers / Projects,MACO,,,,,,,,,,MACO,,,N
*Customers / Projects,*Customers / Projects,MACO,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,MAG._MICHAEL_BERTHOLD,,,,,,,,,,MAG._MICHAEL_BERTHOLD,,,N
*Customers / Projects,*Customers / Projects,MEYER_BURGER,,,,,,,,,,MEYER_BURGER,,,N
*Customers / Projects,*Customers / Projects,MEYER_BURGER,FIORI Support,,,,,,,,,FIORI Support,,,N
*Customers / Projects,*Customers / Projects,MEYER_BURGER,HCM Support,,,,,,,,,HCM Support,,,N
*Customers / Projects,*Customers / Projects,MEYER_BURGER,HR Asia,,,,,,,,,HR Asia,,,N
*Customers / Projects,*Customers / Projects,MEYER_BURGER,HR CH,,,,,,,,,HR CH,,,N
*Customers / Projects,*Customers / Projects,MEYER_BURGER,HR DE,,,,,,,,,HR DE,,,N
*Customers / Projects,*Customers / Projects,MEYER_BURGER,HR Global,,,,,,,,,HR Global,,,N
*Customers / Projects,*Customers / Projects,MIBA,,,,,,,,,,MIBA,,,N
*Customers / Projects,*Customers / Projects,MIBA,CN Support,,,,,,,,,CN Support,,,N
*Customers / Projects,*Customers / Projects,MIBA,SF General Support,,,,,,,,,SF General Support,,,N
*Customers / Projects,*Customers / Projects,MOURI_TECH,,,,,,,,,,MOURI_TECH,,,N
*Customers / Projects,*Customers / Projects,ÖBB_INFRA,,,,,,,,,,ÖBB_INFRA,,,N
*Customers / Projects,*Customers / Projects,ÖBB_INFRA,Analyse Personalplanung,,,,,,,,,Analyse Personalplanung,,,N
*Customers / Projects,*Customers / Projects,OE_LOTTERIEN,,,,,,,,,,OE_LOTTERIEN,,,N
*Customers / Projects,*Customers / Projects,OE_LOTTERIEN,SAP HCM Consulting 06/2022,,,,,,,,,SAP HCM Consulting 06/2022,,,N
*Customers / Projects,*Customers / Projects,ORSAY,,,,,,,,,,ORSAY,,,N
*Customers / Projects,*Customers / Projects,ORSAY,AT_Remote,,,,,,,,,AT_Remote,,,N
*Customers / Projects,*Customers / Projects,ORSAY,CH_Remote,,,,,,,,,CH_Remote,,,N
*Customers / Projects,*Customers / Projects,ORSAY,DE_Remote,,,,,,,,,DE_Remote,,,N
*Customers / Projects,*Customers / Projects,ORSAY,PL_Remote,,,,,,,,,PL_Remote,,,N
*Customers / Projects,*Customers / Projects,OSPELT,,,,,,,,,,OSPELT,,,N
*Customers / Projects,*Customers / Projects,OSPELT,ATG Schnittstelle Vorprojekt,,,,,,,,,ATG Schnittstelle Vorprojekt,,,N
*Customers / Projects,*Customers / Projects,OSPELT,Support Allgemein,,,,,,,,,Support Allgemein,,,N
*Customers / Projects,*Customers / Projects,OSPELT,Support HMT,,,,,,,,,Support HMT,,,N
*Customers / Projects,*Customers / Projects,REFRATECHNIK,,,,,,,,,,REFRATECHNIK,,,N
*Customers / Projects,*Customers / Projects,REFRATECHNIK,EC Implementation,,,,,,,,,EC Implementation,,,N
*Customers / Projects,*Customers / Projects,RENO_HR,,,,,,,,,,RENO_HR,,,N
*Customers / Projects,*Customers / Projects,RENO_HR,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,REPOWER,,,,,,,,,,REPOWER,,,N
*Customers / Projects,*Customers / Projects,REPOWER,SAP HR BERATUNG,,,,,,,,,SAP HR BERATUNG,,,N
*Customers / Projects,*Customers / Projects,SAP,,,,,,,,,,SAP,,,N
*Customers / Projects,*Customers / Projects,SAP,Dummy,,,,,,,,,Dummy,,,N
*Customers / Projects,*Customers / Projects,SC_ADUNO,,,,,,,,,,SC_ADUNO,,,N
*Customers / Projects,*Customers / Projects,SC_ADUNO,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,SC_ALBIRO,,,,,,,,,,SC_ALBIRO,,,N
*Customers / Projects,*Customers / Projects,SC_ALBIRO,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,SC_ALBIRO,SAP HCM Support,,,,,,,,,SAP HCM Support,,,N
*Customers / Projects,*Customers / Projects,SC_BELL_CH,,,,,,,,,,SC_BELL_CH,,,N
*Customers / Projects,*Customers / Projects,SC_BELL_CH,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,SC_DHL,,,,,,,,,,SC_DHL,,,N
*Customers / Projects,*Customers / Projects,SC_DHL,AMS,,,,,,,,,AMS,,,N
*Customers / Projects,*Customers / Projects,SC_DHL,AMS BODET,,,,,,,,,AMS BODET,,,N
*Customers / Projects,*Customers / Projects,SC_DHL,AMS PEKA,,,,,,,,,AMS PEKA,,,N
*Customers / Projects,*Customers / Projects,SC_DNATA,,,,,,,,,,SC_DNATA,,,N
*Customers / Projects,*Customers / Projects,SC_DNATA,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,SC_EGOKIEFER,,,,,,,,,,SC_EGOKIEFER,,,N
*Customers / Projects,*Customers / Projects,SC_EGOKIEFER,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,SC_EWZ,,,,,,,,,,SC_EWZ,,,N
*Customers / Projects,*Customers / Projects,SC_EWZ,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,SC_GEISTLICH,,,,,,,,,,SC_GEISTLICH,,,N
*Customers / Projects,*Customers / Projects,SC_GEISTLICH,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,SC_GRUENENFELDER,,,,,,,,,,SC_GRUENENFELDER,,,N
*Customers / Projects,*Customers / Projects,SC_GRUENENFELDER,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,SC_HASLERKUSTER,,,,,,,,,,SC_HASLERKUSTER,,,N
*Customers / Projects,*Customers / Projects,SC_HASLERKUSTER,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,SC_HEXAGON,,,,,,,,,,SC_HEXAGON,,,N
*Customers / Projects,*Customers / Projects,SC_HEXAGON,Support,,,,,,,,,Support,,,N
*Customers / Projects,*Customers / Projects,SC_HOVAL,,,,,,,,,,SC_HOVAL,,,N
*Customers / Projects,*Customers / Projects,SC_HOVAL,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,SC_KOPTER,,,,,,,,,,SC_KOPTER,,,N
*Customers / Projects,*Customers / Projects,SC_KOPTER,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,SC_LEGACY,,,,,,,,,,SC_LEGACY,,,N
*Customers / Projects,*Customers / Projects,SC_LEGACY,Entwicklung der PM Checklisten L,,,,,,,,,Entwicklung der PM Checklisten Lösung für Endkunde,,,N
*Customers / Projects,*Customers / Projects,SC_LOEB,,,,,,,,,,SC_LOEB,,,Y
*Customers / Projects,*Customers / Projects,SC_LOSINGERMARAZZI,,,,,,,,,,SC_LOSINGERMARAZZI,,,N
*Customers / Projects,*Customers / Projects,SC_LOSINGERMARAZZI,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,SC_OSPELT,,,,,,,,,,SC_OSPELT,,,Y
*Customers / Projects,*Customers / Projects,SC_OSPELT,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,SC_REPOWER,,,,,,,,,,SC_REPOWER,,,Y
*Customers / Projects,*Customers / Projects,SC_REPOWER,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,SC_SAK,,,,,,,,,,SC_SAK,,,N
*Customers / Projects,*Customers / Projects,SC_SAK,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,SC_STEELTEC,,,,,,,,,,SC_STEELTEC,,,N
*Customers / Projects,*Customers / Projects,SC_STEELTEC,HCM Voranalyse,,,,,,,,,HCM Voranalyse,,,N
*Customers / Projects,*Customers / Projects,SC_STEINER,,,,,,,,,,SC_STEINER,,,N
*Customers / Projects,*Customers / Projects,SC_STEINER,Projektmanagement,,,,,,,,,Projektmanagement,,,N
*Customers / Projects,*Customers / Projects,SC_STEINER,SAP HCM Fiori,,,,,,,,,SAP HCM Fiori,,,N
*Customers / Projects,*Customers / Projects,SC_STEINER,SAP HCM OM Schulung,,,,,,,,,SAP HCM OM Schulung,,,N
*Customers / Projects,*Customers / Projects,SC_STEINER,SAP HCM PT,,,,,,,,,SAP HCM PT,,,N
*Customers / Projects,*Customers / Projects,SC_SWISSCOM,,,,,,,,,,SC_SWISSCOM,,,N
*Customers / Projects,*Customers / Projects,SC_SWISSCOM,Aufbau eines Demo-Systems für de,,,,,,,,,Aufbau eines Demo-Systems für den EVU-Bereich,,,N
*Customers / Projects,*Customers / Projects,SC_SWISSCOM,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,SC_WARTMANN,,,,,,,,,,SC_WARTMANN,,,N
*Customers / Projects,*Customers / Projects,SC_WARTMANN,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,SC_WWZ,,,,,,,,,,SC_WWZ,,,N
*Customers / Projects,*Customers / Projects,SC_WWZ,Diverse,,,,,,,,,Diverse,,,N
*Customers / Projects,*Customers / Projects,SDW_NOVARTIS,,,,,,,,,,SDW_NOVARTIS,,,N
*Customers / Projects,*Customers / Projects,SDW_NOVARTIS,T&A Support August,,,,,,,,,T&A Support August,,,N
*Customers / Projects,*Customers / Projects,SDW_NOVARTIS,T&A Support Juli,,,,,,,,,T&A Support Juli,,,N
*Customers / Projects,*Customers / Projects,SDW_NOVARTIS,T&A Support Juni,,,,,,,,,T&A Support Juni,,,N
*Customers / Projects,*Customers / Projects,SET_HEVS,,,,,,,,,,SET_HEVS,,,Y
*Customers / Projects,*Customers / Projects,SFOUR_HOFFMANN_NEOPAC,,,,,,,,,,SFOUR_HOFFMANN_NEOPAC,,,N
*Customers / Projects,*Customers / Projects,SFOUR_HOFFMANN_NEOPAC,Carve-Out,,,,,,,,,Carve-Out,,,N
*Customers / Projects,*Customers / Projects,SFOUR_HOFFMANN_NEOPAC,Support,,,,,,,,,Support,,,N
*Customers / Projects,*Customers / Projects,SFOUR_KERN,,,,,,,,,,SFOUR_KERN,,,N
*Customers / Projects,*Customers / Projects,SFOUR_KERN,Support,,,,,,,,,Support,,,N
*Customers / Projects,*Customers / Projects,SIGNA,,,,,,,,,,SIGNA,,,N
*Customers / Projects,*Customers / Projects,SIGNA,Compensation Impl.,,,,,,,,,Compensation Impl.,,,N
*Customers / Projects,*Customers / Projects,SIGNA,Employee Central Impl.,,,,,,,,,Employee Central Impl.,,,N
*Customers / Projects,*Customers / Projects,SIGNA,Onboarding Impl.,,,,,,,,,Onboarding Impl.,,,N
*Customers / Projects,*Customers / Projects,SIGNA,Payroll Support AT,,,,,,,,,Payroll Support AT,,,N
*Customers / Projects,*Customers / Projects,SIGNA,Payroll Support DE,,,,,,,,,Payroll Support DE,,,N
*Customers / Projects,*Customers / Projects,SIGNA,Projektmanagement,,,,,,,,,Projektmanagement,,,N
*Customers / Projects,*Customers / Projects,SIGNA,Recruiting Implementierung,,,,,,,,,Recruiting Implementierung,,,N
*Customers / Projects,*Customers / Projects,SIGNA,SF Support,,,,,,,,,SF Support,,,N
*Customers / Projects,*Customers / Projects,SOS_KINDERDORF,,,,,,,,,,SOS_KINDERDORF,,,N
*Customers / Projects,*Customers / Projects,SOS_KINDERDORF,SAP HCM Analyse,,,,,,,,,SAP HCM Analyse,,,N
*Customers / Projects,*Customers / Projects,SPINIFEX_IT,,,,,,,,,,SPINIFEX_IT,,,N
*Customers / Projects,*Customers / Projects,STYRIA_MEDIA,,,,,,,,,,STYRIA_MEDIA,,,N
*Customers / Projects,*Customers / Projects,STYRIA_MEDIA,SAP HCM Analyse,,,,,,,,,SAP HCM Analyse,,,N
*Customers / Projects,*Customers / Projects,SULZER,,,,,,,,,,SULZER,,,N
*Customers / Projects,*Customers / Projects,SULZER,Support CH,,,,,,,,,Support CH,,,N
*Customers / Projects,*Customers / Projects,SULZER,Support CN,,,,,,,,,Support CN,,,N
*Customers / Projects,*Customers / Projects,SULZER,Support Global,,,,,,,,,Support Global,,,N
*Customers / Projects,*Customers / Projects,SULZER,Support SG,,,,,,,,,Support SG,,,N
*Customers / Projects,*Customers / Projects,SVGROUP,,,,,,,,,,SVGROUP,,,N
*Customers / Projects,*Customers / Projects,SVGROUP,DATEV Migration SF,,,,,,,,,DATEV Migration SF,,,N
*Customers / Projects,*Customers / Projects,SVGROUP,Gutschrift Learning,,,,,,,,,Gutschrift Learning,,,N
*Customers / Projects,*Customers / Projects,SVGROUP,Gutschrift Onboarding,,,,,,,,,Gutschrift Onboarding,,,N
*Customers / Projects,*Customers / Projects,SVGROUP,Projektmanagement,,,,,,,,,Projektmanagement,,,N
*Customers / Projects,*Customers / Projects,SVGROUP,SF Compensation,,,,,,,,,SF Compensation,,,N
*Customers / Projects,*Customers / Projects,SVGROUP,SF Learning,,,,,,,,,SF Learning,,,N
*Customers / Projects,*Customers / Projects,SVGROUP,SF Onboarding,,,,,,,,,SF Onboarding,,,N
*Customers / Projects,*Customers / Projects,SVGROUP,SF Performance & Goals,,,,,,,,,SF Performance & Goals,,,N
*Customers / Projects,*Customers / Projects,SVGROUP,SF Support Employee Central,,,,,,,,,SF Support Employee Central,,,N
*Customers / Projects,*Customers / Projects,SVGROUP,SF Support Onboarding,,,,,,,,,SF Support Onboarding,,,N
*Customers / Projects,*Customers / Projects,SVGROUP,SF Support Projekt,,,,,,,,,SF Support Projekt,,,N
*Customers / Projects,*Customers / Projects,SVGROUP,SF Support Recruiting,,,,,,,,,SF Support Recruiting,,,N
*Customers / Projects,*Customers / Projects,SVGROUP,SIMPLERIX Custom Enhancements,,,,,,,,,SIMPLERIX Custom Enhancements,,,N
*Customers / Projects,*Customers / Projects,SVGROUP,SIMPLERIX Deployment,,,,,,,,,SIMPLERIX Deployment,,,N
*Customers / Projects,*Customers / Projects,SVGROUP,SIMPLERIX Support,,,,,,,,,SIMPLERIX Support,,,N
*Customers / Projects,*Customers / Projects,SVGROUP_AT,,,,,,,,,,SVGROUP_AT,,,N
*Customers / Projects,*Customers / Projects,SVGROUP_AT,SAP HCM Support,,,,,,,,,SAP HCM Support,,,N
*Customers / Projects,*Customers / Projects,SVGROUP_AT,SF Support Employee Central,,,,,,,,,SF Support Employee Central,,,N
*Customers / Projects,*Customers / Projects,SVGROUP_AT,SF Support Onboarding,,,,,,,,,SF Support Onboarding,,,N
*Customers / Projects,*Customers / Projects,SVGROUP_AT,SF Support Recruiting,,,,,,,,,SF Support Recruiting,,,N
*Customers / Projects,*Customers / Projects,SVGROUP_DE,,,,,,,,,,SVGROUP_DE,,,N
*Customers / Projects,*Customers / Projects,SVGROUP_DE,Ablösung Datev,,,,,,,,,Ablösung Datev,,,N
